gene_symbol,transcript_id,TPM
PHTF1,ENST00000369604,3.947444
BCL2L15,ENST00000393316,0.192019
AP4B1,ENST00000369569,0
HIPK1,ENST00000426820,0.689066
OLFML3,ENST00000320334,1.827702
SYT6,ENST00000610222,0
TRIM33,ENST00000358465,0
BCAS2,ENST00000369541,2.670298
DENND2C,ENST00000393274,0
NRAS,ENST00000369535,0.447997
CSDE1,ENST00000358528,0
SIKE1,ENST00000060969,0
SYCP1,ENST00000369522,0
TSHB,ENST00000256592,0
TSPAN2,ENST00000369516,0
NGF,ENST00000369512,0
VANGL1,ENST00000355485,0
CASQ2,ENST00000261448,0
NHLH2,ENST00000320238,0
SLC22A15,ENST00000369503,0
ATP1A1,ENST00000295598,0
CD58,ENST00000369489,0
IGSF3,ENST00000369486,0
CD2,ENST00000369478,0
PTGFRN,ENST00000393203,0.150576
TTF2,ENST00000369466,0.397494
TRIM45,ENST00000256649,3.736375
VTCN1,ENST00000369458,0
MAN1A2,ENST00000356554,2.522465
FAM46C,ENST00000369448,0.337925
GDAP2,ENST00000369443,0.31968800000000003
WDR3,ENST00000349139,1.217032
SPAG17,ENST00000336338,1.644696
TBX15,ENST00000369429,0
WARS2,ENST00000235521,0
HAO2,ENST00000325945,0
HSD3B2,ENST00000369416,0
HSD3B1,ENST00000369413,2.955135
ZNF697,ENST00000421812,1.19938
HMGCS2,ENST00000369406,0
REG4,ENST00000256585,0
ADAM30,ENST00000369400,0
NOTCH2,ENST00000256646,1.79772
SEC22B,ENST00000578049,0.410261
AC243756.1,ENST00000577856,0
AC246785.1,ENST00000581164,0
PPIAL4A,ENST00000581138,0
FAM72D,ENST00000400889,0
GPR89A,ENST00000313835,0
PDZK1,ENST00000417171,0
CD160,ENST00000369288,0
RNF115,ENST00000582693,0.308319
POLR3C,ENST00000334163,1.342656
NUDT17,ENST00000334513,35.067294
PIAS3,ENST00000393045,0
ANKRD35,ENST00000355594,0
ITGA10,ENST00000369304,0
PEX11B,ENST00000369306,0
RBM8A,ENST00000583313,2.131931
AC243547.1,ENST00000604000,4.392932
ANKRD34A,ENST00000606888,5.146939
POLR3GL,ENST00000369314,0
TXNIP,ENST00000582401,5.845298
HFE2,ENST00000336751,0
PRKAB2,ENST00000254101,0.358556
FMO5,ENST00000254090,3.13457
CHD1L,ENST00000369258,0
BCL9,ENST00000234739,5.842288
ACP6,ENST00000583509,0.408487
GJA5,ENST00000579774,0
GJA8,ENST00000369235,0.867276
GPR89B,ENST00000314163,0
PPIAL4G,ENST00000419275,0.759558
HIST2H3D,ENST00000331491,39.326868
HIST2H2AC,ENST00000331380,185.839589
HIST2H2AB,ENST00000331128,211.248116
BOLA1,ENST00000369152,0
SV2A,ENST00000369146,1.707145
SF3B4,ENST00000271628,0
MTMR11,ENST00000439741,0
OTUD7B,ENST00000581312,0.133493
PLEKHO1,ENST00000369124,1.070287
ANP32E,ENST00000583931,1.284229
CA14,ENST00000369111,0
APH1A,ENST00000369109,0
C1orf54,ENST00000369099,0
C1orf51,ENST00000290363,0
PRPF3,ENST00000324862,1.486145
TARS2,ENST00000369064,0
ECM1,ENST00000369047,0
MCL1,ENST00000369026,0
ENSA,ENST00000369014,2.984451
GOLPH3L,ENST00000271732,11.435376
HORMAD1,ENST00000361824,0
CTSS,ENST00000368985,0
CTSK,ENST00000271651,0.661769
ARNT,ENST00000358595,0
CERS2,ENST00000368954,1.981771
ANXA9,ENST00000368947,48.39761
PRUNE,ENST00000271620,0
BNIPL,ENST00000368931,2.069313
C1orf56,ENST00000368926,112.911711
CDC42SE1,ENST00000357235,0
MLLT11,ENST00000368921,25.540219
GABPB2,ENST00000368918,0.873373
SEMA6C,ENST00000368914,0
TNFAIP8L2,ENST00000368910,21.097997
LYSMD1,ENST00000368908,0.638706
SCNM1,ENST00000368905,0.516832
TMOD4,ENST00000295314,0
VPS72,ENST00000368892,0
PIP5K1A,ENST00000368888,0
PSMD4,ENST00000368884,0
ZNF687,ENST00000336715,16.188067
RFX5,ENST00000452671,0
SELENBP1,ENST00000368868,0
PSMB4,ENST00000290541,0
POGZ,ENST00000271715,0
CGN,ENST00000271636,0
TUFT1,ENST00000368849,0
SNX27,ENST00000458013,1.769848
CELF3,ENST00000290583,6.849742
RIIAD1,ENST00000479191,0
MRPL9,ENST00000368830,0
TDRKH,ENST00000368824,0
LINGO4,ENST00000368820,1.750623
RORC,ENST00000318247,0
THEM5,ENST00000368817,0
THEM4,ENST00000368814,0
S100A10,ENST00000368811,0
S100A11,ENST00000271638,0
TCHHL1,ENST00000368806,0
RPTN,ENST00000316073,0
HRNR,ENST00000368801,223.734518
FLG,ENST00000368799,39.677574
FLG2,ENST00000388718,1.337706
CRNN,ENST00000271835,0
LCE5A,ENST00000334269,0
CRCT1,ENST00000368790,0
LCE3E,ENST00000368789,0
LCE3D,ENST00000368787,0
LCE3B,ENST00000335633,0
LCE3A,ENST00000335674,0
LCE2D,ENST00000368784,0
LCE2B,ENST00000368780,0
LCE2A,ENST00000368779,0
C1orf68,ENST00000368775,0
LCE1E,ENST00000368770,0
LCE1D,ENST00000326233,0
LCE1B,ENST00000360090,0
LCE1A,ENST00000335123,0
LCE6A,ENST00000431011,0
SMCP,ENST00000368765,0
SPRR4,ENST00000328051,0
SPRR3,ENST00000295367,0
SPRR1B,ENST00000307098,0
SPRR2D,ENST00000360379,0
SPRR2A,ENST00000392653,0
SPRR2E,ENST00000368750,0
SPRR2F,ENST00000468739,0
SPRR2G,ENST00000368748,0
LELP1,ENST00000368747,0
PRR9,ENST00000368744,0
LOR,ENST00000368742,0
PGLYRP4,ENST00000359650,0
S100A9,ENST00000368738,0
S100A12,ENST00000368737,0
S100A8,ENST00000368733,0
S100A7A,ENST00000368729,0
S100A7,ENST00000368723,0
S100A6,ENST00000368719,4.936442
S100A4,ENST00000368716,0
S100A3,ENST00000368713,0
S100A2,ENST00000368708,0
S100A16,ENST00000368706,0
S100A14,ENST00000344616,0
S100A1,ENST00000292169,0
CHTOP,ENST00000368694,0
SNAPIN,ENST00000368685,0
ILF2,ENST00000361891,8.466594
NPR1,ENST00000368680,0
INTS3,ENST00000318967,0.785405
GATAD2B,ENST00000368655,0.135248
DENND4B,ENST00000361217,0.495697
CRTC2,ENST00000368633,0
SLC39A1,ENST00000356205,0
CREB3L4,ENST00000368607,0
JTB,ENST00000271843,0.891838
RAB13,ENST00000368575,3.960746
C1orf189,ENST00000368525,0
C1orf43,ENST00000368521,0
UBAP2L,ENST00000428931,0
HAX1,ENST00000328703,0
AQP10,ENST00000324978,4.084788
ATP8B2,ENST00000368489,0
IL6R,ENST00000368485,0
SHE,ENST00000304760,0.14512
TDRD10,ENST00000368482,1.208315
UBE2Q1,ENST00000292211,0.610864
CHRNB2,ENST00000368476,10.749871
ADAR,ENST00000368474,0
KCNN3,ENST00000271915,0.428563
PMVK,ENST00000368467,0
PBXIP1,ENST00000368463,0
PYGO2,ENST00000368457,2.804223
SHC1,ENST00000448116,0
CKS1B,ENST00000308987,0
FLAD1,ENST00000292180,0
DCST2,ENST00000368424,0
DCST1,ENST00000295542,0
ADAM15,ENST00000356955,0
EFNA4,ENST00000368409,0
EFNA3,ENST00000368408,0
EFNA1,ENST00000368407,0
SLC50A1,ENST00000368404,0
DPM3,ENST00000368400,5.707762
KRTCAP2,ENST00000295682,0
TRIM46,ENST00000334634,0
THBS3,ENST00000368378,0
GBA,ENST00000368373,0
FAM189B,ENST00000361361,0
SCAMP3,ENST00000302631,0
CLK2,ENST00000368361,0
HCN3,ENST00000368358,0
PKLR,ENST00000342741,3.5903
FDPS,ENST00000368356,0
RUSC1,ENST00000368352,0
ASH1L,ENST00000392403,1.037699
MSTO1,ENST00000245564,0
DAP3,ENST00000368336,0
SYT11,ENST00000368324,6.294389
RIT1,ENST00000368323,18.872961
KIAA0907,ENST00000368321,0
RXFP4,ENST00000368318,35.018356
ARHGEF2,ENST00000361247,0
SSR2,ENST00000295702,0
UBQLN4,ENST00000368309,0.274
LAMTOR2,ENST00000368305,0
RAB25,ENST00000361084,1.782953
MEX3A,ENST00000532414,0.575996
LMNA,ENST00000368300,0
SEMA4A,ENST00000368285,0
BGLAP,ENST00000368272,11.297165
PAQR6,ENST00000292291,0
SMG5,ENST00000361813,0.423778
TMEM79,ENST00000405535,0
C1orf85,ENST00000362007,0
VHLL,ENST00000339922,0
CCT3,ENST00000295688,0
TSACC,ENST00000368254,0
RHBG,ENST00000537040,0
MEF2D,ENST00000348159,0
IQGAP3,ENST00000361170,0
APOA1BP,ENST00000368235,11.110508
GPATCH4,ENST00000368232,11.220715
HAPLN2,ENST00000255039,3.670521
BCAN,ENST00000329117,9.104811
NES,ENST00000368223,9.443185
CRABP2,ENST00000368222,1.259644
ISG20L2,ENST00000368219,0.565489
RRNAD1,ENST00000368216,0.81064
MRPL24,ENST00000361531,0
HDGF,ENST00000357325,0
PRCC,ENST00000271526,1.004114
SH2D2A,ENST00000368199,0
INSRR,ENST00000368195,0
LRRC71,ENST00000337428,0
ARHGEF11,ENST00000368194,0
ETV3L,ENST00000454449,0
ETV3,ENST00000368192,0.181451
FCRL5,ENST00000361835,0
FCRL4,ENST00000271532,0
FCRL3,ENST00000368184,0
FCRL2,ENST00000361516,0
FCRL1,ENST00000368176,0
CD5L,ENST00000368174,0
KIRREL,ENST00000359209,0
CD1A,ENST00000289429,0
CD1C,ENST00000368170,0
CD1B,ENST00000368168,0
CD1E,ENST00000368167,0
OR10T2,ENST00000334438,0
MNDA,ENST00000368141,0
PYHIN1,ENST00000368140,0
IFI16,ENST00000295809,0
AIM2,ENST00000368130,0
CADM3,ENST00000368125,0.523348
DARC,ENST00000368122,1.018107
OR10J1,ENST00000423932,0
OR10J5,ENST00000334857,0
APCS,ENST00000255040,0
CRP,ENST00000255030,0
DUSP23,ENST00000368107,0
FCRL6,ENST00000368106,0
SLAMF8,ENST00000289707,13.697035
VSIG8,ENST00000368100,6.651305
CCDC19,ENST00000368099,0
TAGLN2,ENST00000368097,0
IGSF9,ENST00000368094,0
SLAMF9,ENST00000368093,0
PIGM,ENST00000368090,0.403554
KCNJ9,ENST00000368088,3.465375
IGSF8,ENST00000314485,0
ATP1A2,ENST00000361216,3.81964
ATP1A4,ENST00000368081,0
CASQ1,ENST00000368078,2.803075
PEA15,ENST00000360472,23.015996
DCAF8,ENST00000368074,0
PEX19,ENST00000368072,0
COPA,ENST00000241704,0
NCSTN,ENST00000294785,0
NHLH1,ENST00000302101,0
VANGL2,ENST00000368061,0.178892
SLAMF6,ENST00000368057,0
CD84,ENST00000368054,0
CD48,ENST00000368046,0
SLAMF7,ENST00000368043,0
LY9,ENST00000263285,0
CD244,ENST00000368034,0
ITLN1,ENST00000326245,0
ITLN2,ENST00000368029,0
F11R,ENST00000368026,0
TSTD1,ENST00000423014,0
USF1,ENST00000368021,0
ARHGAP30,ENST00000368013,0
PVRL4,ENST00000368012,0
KLHDC9,ENST00000368011,0
PFDN2,ENST00000368010,0
NIT1,ENST00000368009,8.855759
DEDD,ENST00000368006,0
UFC1,ENST00000368003,2.858347
USP21,ENST00000368002,0
PPOX,ENST00000367999,0
B4GALT3,ENST00000319769,0
ADAMTS4,ENST00000367996,1.966203
FCER1G,ENST00000289902,0
APOA2,ENST00000367990,0
TOMM40L,ENST00000367988,0
NR1I3,ENST00000367983,5.376373
PCP4L1,ENST00000504449,10.261144
MPZ,ENST00000533357,0
SDHC,ENST00000367975,1.172612
C1orf192,ENST00000367974,100.891482
FCGR2A,ENST00000271450,0
HSPA6,ENST00000309758,0
FCGR3A,ENST00000443193,0
FCRLA,ENST00000236938,0
DUSP12,ENST00000367943,0
ATF6,ENST00000367942,1.138232
NOS1AP,ENST00000361897,0.191576
C1orf111,ENST00000367935,31.083586
C1orf226,ENST00000458626,0
SH2D1B,ENST00000367929,1.200581
UHMK1,ENST00000489294,0
DDR2,ENST00000367921,0.092834
RGS4,ENST00000367909,0
RGS5,ENST00000313961,0
NUF2,ENST00000271452,0
PBX1,ENST00000420696,0
LMX1A,ENST00000342310,0
RXRG,ENST00000359842,0
LRRC52,ENST00000294818,0
MGST3,ENST00000367889,0
TMCO1,ENST00000367881,4.666855
UCK2,ENST00000367879,0
FAM78B,ENST00000354422,0
POGK,ENST00000367876,1.708902
TADA1,ENST00000367874,5.488838
ILDR2,ENST00000271417,0.417928
MAEL,ENST00000367872,0
GPA33,ENST00000367868,0
DUSP27,ENST00000361200,0
POU2F1,ENST00000367866,3.1e-5
CD247,ENST00000362089,0
CREG1,ENST00000370509,0
RCSD1,ENST00000367854,0
MPZL1,ENST00000359523,0
ADCY10,ENST00000367851,0
MPC2,ENST00000271373,0
TIPRL,ENST00000367833,1.328835
SFT2D2,ENST00000271375,0
TBX19,ENST00000367821,0
XCL2,ENST00000367819,0
XCL1,ENST00000367818,0
DPT,ENST00000367817,0
ATP1B1,ENST00000367815,12.999884
NME7,ENST00000367811,0
BLZF1,ENST00000367808,6.288238
SLC19A2,ENST00000236137,0
F5,ENST00000367797,0.406427
SELP,ENST00000263686,0
SELL,ENST00000236147,0
SELE,ENST00000333360,0
METTL18,ENST00000310392,0
C1orf112,ENST00000359326,0
SCYL3,ENST00000367771,11.757813
KIFAP3,ENST00000361580,0
METTL11B,ENST00000439373,0
GORAB,ENST00000367763,0
PRRX1,ENST00000239461,3.481892
FMO3,ENST00000367755,12.344436
FMO2,ENST00000209929,6.62036
FMO4,ENST00000367749,0
MYOC,ENST00000037502,0
VAMP4,ENST00000236192,0.193156
METTL13,ENST00000361735,0
C1orf105,ENST00000367727,1.235781
PIGC,ENST00000344529,0
SUCO,ENST00000263688,0
FASLG,ENST00000367721,0
TNFSF4,ENST00000281834,0
PRDX6,ENST00000340385,2.802279
SLC9C2,ENST00000367714,0
ANKRD45,ENST00000333279,0
KLHL20,ENST00000209884,3.462528
RC3H1,ENST00000367696,9e-6
GPR52,ENST00000367685,0
CACYBP,ENST00000367679,18.10818
MRPS14,ENST00000476371,29.588639
TNN,ENST00000239462,0
KIAA0040,ENST00000423313,0
TNR,ENST00000367674,2.843627
RFWD2,ENST00000367669,1.063145
PAPPA2,ENST00000367662,1.936065
ASTN1,ENST00000361833,0
BRINP2,ENST00000361539,0.474658
RASAL2,ENST00000367649,0.221177
TEX35,ENST00000319416,0
ANGPTL1,ENST00000234816,18.007807
FAM20B,ENST00000263733,1.113322
TOR3A,ENST00000367627,6.871866
ABL2,ENST00000502732,0.168955
SOAT1,ENST00000367619,0.157775
AXDND1,ENST00000367618,0
NPHS2,ENST00000367615,0
TDRD5,ENST00000444136,0
TOR1AIP2,ENST00000609928,0
TOR1AIP1,ENST00000606911,0
CEP350,ENST00000367607,0.148994
QSOX1,ENST00000367602,0.238044
LHX4,ENST00000263726,56.957069
ACBD6,ENST00000367595,0
XPR1,ENST00000367590,1.330771
KIAA1614,ENST00000367588,18.48706
STX6,ENST00000258301,1.079975
IER5,ENST00000367577,0.231083
CACNA1E,ENST00000367573,7.5e-5
ZNF648,ENST00000339948,0.268601
GLUL,ENST00000331872,4.260554
TEDDM1,ENST00000367565,1.983584
RGSL1,ENST00000294854,0
RNASEL,ENST00000367559,0
RGS16,ENST00000367558,0
DHX9,ENST00000367549,1.904428
SHCBP1L,ENST00000367547,0
LAMC1,ENST00000258341,0.356735
LAMC2,ENST00000264144,1.079434
NMNAT2,ENST00000287713,0.175894
NCF2,ENST00000367535,0
ARPC5,ENST00000359856,0.50314
APOBEC4,ENST00000308641,14.421506
RGL1,ENST00000360851,1.020382
COLGALT2,ENST00000361927,0
C1orf21,ENST00000235307,1.818482
EDEM3,ENST00000318130,0
FAM129A,ENST00000367511,0.41292
RNF2,ENST00000367510,0
TRMT1L,ENST00000367506,1.776735
SWT1,ENST00000367500,5.852483
IVNS1ABP,ENST00000367498,1.279906
HMCN1,ENST00000271588,0.050402
PRG4,ENST00000445192,0
TPR,ENST00000367478,1.001677
C1orf27,ENST00000287859,0
PDC,ENST00000391997,0
PTGS2,ENST00000367468,0
PLA2G4A,ENST00000367466,0
BRINP3,ENST00000367462,0.951624
RGS18,ENST00000367460,0
RGS21,ENST00000417209,0
RGS1,ENST00000367459,0.827962
RGS13,ENST00000391995,0
RGS2,ENST00000235382,0.830975
UCHL5,ENST00000367454,0
TROVE2,ENST00000400968,1.543391
GLRX2,ENST00000367439,0
CDC73,ENST00000367435,0.763933
B3GALT2,ENST00000367434,27.682384
KCNT2,ENST00000294725,0.439059
CFH,ENST00000367429,0
CFHR3,ENST00000367425,0
CFHR1,ENST00000320493,0
CFHR4,ENST00000608469,0
CFHR2,ENST00000367415,0
CFHR5,ENST00000256785,0
F13B,ENST00000367412,0.464046
ASPM,ENST00000367409,7.141424
ZBTB41,ENST00000367405,4.439139
CRB1,ENST00000367400,0
C1orf53,ENST00000367393,0
LHX9,ENST00000367387,0
NEK7,ENST00000367385,0.26454
ATP6V1G3,ENST00000367382,2.522768
PTPRC,ENST00000442510,0
NR5A2,ENST00000367362,0
ZNF281,ENST00000367353,0.197886
KIF14,ENST00000367350,0.129685
DDX59,ENST00000331314,0.461233
GPR25,ENST00000304244,0
C1orf106,ENST00000413687,0
KIF21B,ENST00000461742,0
CACNA1S,ENST00000362061,0
TMEM9,ENST00000367330,0
IGFN1,ENST00000335211,0
PKP1,ENST00000367324,0
LAD1,ENST00000391967,0
TNNI1,ENST00000361379,0
PHLDA3,ENST00000367311,0
CSRP1,ENST00000340006,0
IPO9,ENST00000361565,0.42729
SHISA4,ENST00000362011,0
LMOD1,ENST00000367288,66.295697
TIMM17A,ENST00000367287,0.905352
RNPEP,ENST00000295640,0
ELF3,ENST00000367284,0
GPR37L1,ENST00000367282,31.701708
ARL8A,ENST00000272217,0
PPP1R12B,ENST00000608999,0.426257
SYT2,ENST00000367268,0
KDM5B,ENST00000367265,1e-6
RABIF,ENST00000367262,2.863825
KLHL12,ENST00000367261,0.5965
ADIPOR1,ENST00000340990,0
CYB5R1,ENST00000367249,1.249427
TMEM183A,ENST00000367242,0.761013
MYOG,ENST00000241651,3.629737
ADORA1,ENST00000337894,0
MYBPH,ENST00000255416,0
CHI3L1,ENST00000255409,1.017099
CHIT1,ENST00000367229,0.456849
BTG2,ENST00000290551,0
FMOD,ENST00000354955,1.694955
PRELP,ENST00000343110,4.301501
OPTC,ENST00000367222,3.082673
ATP2B4,ENST00000357681,1e-6
LAX1,ENST00000442561,0
ZC3H11A,ENST00000367210,0
SNRPE,ENST00000414487,1.393199
SOX13,ENST00000367204,0
ETNK2,ENST00000367202,0
REN,ENST00000272190,0.752879
KISS1,ENST00000367194,0
GOLT1A,ENST00000308302,0
PLEKHA6,ENST00000272203,0.382483
PPP1R15B,ENST00000367188,4.010244
MDM4,ENST00000367182,2e-6
LRRN2,ENST00000367177,0
CNTN2,ENST00000331830,2.521728
TMEM81,ENST00000367167,2.529756
RBBP5,ENST00000264515,0
DSTYK,ENST00000367162,0
TMCC2,ENST00000358024,0
NUAK2,ENST00000367157,0
KLHDC8A,ENST00000367155,1.089301
LEMD1,ENST00000367153,0
CDK18,ENST00000429964,0
MFSD4,ENST00000367147,1.193129
ELK4,ENST00000357992,0
SLC45A3,ENST00000367145,0
NUCKS1,ENST00000367142,2.524408
RAB7L1,ENST00000367139,0
SLC41A1,ENST00000367137,0
PM20D1,ENST00000367136,0
SLC26A9,ENST00000367135,0
CTSE,ENST00000358184,0
C1orf186,ENST00000331555,0
AVPR1B,ENST00000367126,0
IKBKE,ENST00000581977,0.30533
RASSF5,ENST00000579436,0
EIF2D,ENST00000271764,0
MAPKAPK2,ENST00000367103,0
IL10,ENST00000423557,0
IL24,ENST00000294984,0
FAIM3,ENST00000367091,0
PIGR,ENST00000356495,0
FCAMR,ENST00000324852,0
C1orf116,ENST00000359470,0
PFKFB2,ENST00000367080,1.959335
C4BPB,ENST00000367078,0
C4BPA,ENST00000367070,0.476207
CD55,ENST00000367064,0
CR2,ENST00000367057,0
CR1,ENST00000367049,0
CR1L,ENST00000508064,0
CD46,ENST00000367042,0
CD34,ENST00000310833,0.118296
PLXNA2,ENST00000367033,0.105278
CAMK1G,ENST00000361322,0.413793
LAMB3,ENST00000356082,0
G0S2,ENST00000367029,0
HSD11B1,ENST00000367027,0
TRAF3IP3,ENST00000367025,0
C1orf74,ENST00000294811,2.05917
IRF6,ENST00000367021,0
DIEXF,ENST00000491415,0.110938
SERTAD4,ENST00000367012,0
HHAT,ENST00000261458,0
KCNH1,ENST00000271751,0
RCOR3,ENST00000419091,0
TRAF5,ENST00000261464,1.118909
SLC30A1,ENST00000367001,1.618076
NEK2,ENST00000366999,0
LPGAT1,ENST00000366997,0.242754
INTS7,ENST00000366994,0
DTL,ENST00000366991,0
PPP2R5A,ENST00000261461,12.192815
TMEM206,ENST00000261455,6.153921
NENF,ENST00000366988,2.618094
ATF3,ENST00000341491,0
FAM71A,ENST00000294829,0
BATF3,ENST00000243440,0
NSL1,ENST00000366977,0.070981
TATDN3,ENST00000366974,0
C1orf227,ENST00000332912,0
FLVCR1,ENST00000366971,0.161066
ANGEL2,ENST00000366962,0
RPS6KC1,ENST00000366960,0
PROX1,ENST00000366958,0.466078
SMYD2,ENST00000366957,0
PTPN14,ENST00000366956,4.039969
CENPF,ENST00000366955,0.636659
KCNK2,ENST00000444842,0.291771
KCTD3,ENST00000259154,0
USH2A,ENST00000307340,3.860351
ESRRG,ENST00000408911,0
GPATCH2,ENST00000366935,0
SPATA17,ENST00000366933,0
RRP15,ENST00000366932,0.364519
TGFB2,ENST00000366930,0.487582
LYPLAL1,ENST00000366928,0
SLC30A10,ENST00000366926,1.096329
EPRS,ENST00000366923,0.426496
BPNT1,ENST00000322067,0
IARS2,ENST00000366922,1.670055
RAB3GAP2,ENST00000358951,2.215657
MARK1,ENST00000366917,1.015842
C1orf115,ENST00000294889,0.345663
MARC2,ENST00000366913,0
MARC1,ENST00000366910,0.129759
HLX,ENST00000366903,0
DUSP10,ENST00000366899,0
HHIPL2,ENST00000343410,0
TAF1A,ENST00000352967,0
MIA3,ENST00000344922,10.836274
AIDA,ENST00000340020,0
BROX,ENST00000340934,0
SUSD4,ENST00000366878,0
C1orf65,ENST00000366875,0
CAPN8,ENST00000366872,0
CAPN2,ENST00000295006,0.957029
TP53BP2,ENST00000343537,2.29196
FBXO28,ENST00000366862,0.217947
DEGS1,ENST00000323699,0
NVL,ENST00000281701,0
CNIH4,ENST00000465271,0
WDR26,ENST00000414423,2.694307
CNIH3,ENST00000272133,0.398796
LBR,ENST00000272163,0
SRP9,ENST00000304786,15.190267
TMEM63A,ENST00000366835,2.40079
LEFTY1,ENST00000272134,0
PYCR2,ENST00000343818,0
LEFTY2,ENST00000366820,0
SDE2,ENST00000272091,0.732939
H3F3A,ENST00000366815,0
ACBD3,ENST00000366812,0.547671
MIXL1,ENST00000366810,0.520069
PARP1,ENST00000366794,2.693929
C1orf95,ENST00000366788,0.364908
PSEN2,ENST00000366783,0
ADCK3,ENST00000366777,0
ZNF678,ENST00000343776,0
WNT9A,ENST00000272164,0.243142
WNT3A,ENST00000284523,3.989407
ARF1,ENST00000272102,9.581864
C1orf35,ENST00000272139,0
MRPL55,ENST00000336520,0
GUK1,ENST00000312726,0
GJC2,ENST00000366714,5.243038
IBA57,ENST00000366711,0.120496
TRIM11,ENST00000284551,0
TRIM17,ENST00000366698,0
HIST3H3,ENST00000366696,11.809162
RNF187,ENST00000305943,0
RHOU,ENST00000366691,2.211834
RAB4A,ENST00000366690,0
CCSAP,ENST00000284617,0
ACTA1,ENST00000366684,0
NUP133,ENST00000261396,0.184158
ABCB10,ENST00000344517,0
URB2,ENST00000258243,0
GALNT2,ENST00000366672,0.656379
PGBD5,ENST00000391860,0.08563
COG2,ENST00000366669,1.209932
AGT,ENST00000366667,2.445747
CAPN9,ENST00000271971,0
C1orf198,ENST00000366663,0
TTC13,ENST00000366661,0
ARV1,ENST00000310256,0
FAM89A,ENST00000366654,0
C1orf131,ENST00000366649,0
GNPAT,ENST00000366647,0
EXOC8,ENST00000366645,0.564775
SPRTN,ENST00000295050,5.400871
EGLN1,ENST00000366641,1.292572
TSNAX,ENST00000366639,1.278847
DISC1,ENST00000439617,0
NTPCR,ENST00000366628,5.261476
PCNXL2,ENST00000258229,3.658104
MLK4,ENST00000366624,0
KCNK1,ENST00000366621,0
SLC35F3,ENST00000366618,0
COA6,ENST00000366615,0
TARBP1,ENST00000040877,0
TOMM20,ENST00000366607,1.20401
RBM34,ENST00000408888,0
ARID4B,ENST00000264183,0
GGPS1,ENST00000282841,0
B3GALNT2,ENST00000366600,14.914241
GNG4,ENST00000391854,0.196481
LYST,ENST00000389793,0
NID1,ENST00000264187,0
GPR137B,ENST00000366592,3.583348
ERO1LB,ENST00000354619,73.435201
EDARADD,ENST00000334232,0
LGALS8,ENST00000366584,82.238172
HEATR1,ENST00000366582,23.460201
ACTN2,ENST00000366578,0
MTR,ENST00000366577,0.354726
MT1HL1,ENST00000464121,0
RYR2,ENST00000366574,0.073268
FMN2,ENST00000319653,0
GREM2,ENST00000318160,0
RGS7,ENST00000440928,0
FH,ENST00000366560,1.179899
KMO,ENST00000366559,0
OPN3,ENST00000366554,0
CHML,ENST00000366553,0.621676
EXO1,ENST00000366548,0
MAP1LC3C,ENST00000357246,0
PLD5,ENST00000536534,0
CEP170,ENST00000366542,0
SDCCAG8,ENST00000366541,0
ZBTB18,ENST00000358704,0
C1orf100,ENST00000308105,0
ADSS,ENST00000366535,1.980143
C1orf101,ENST00000366534,0
DESI2,ENST00000302550,0.242368
COX20,ENST00000411948,49.754422
KIF26B,ENST00000407071,5.084098
SMYD3,ENST00000490107,0
TFB2M,ENST00000366514,0.594946
CNST,ENST00000366513,0.187216
SCCPDH,ENST00000366510,0
ZNF695,ENST00000339986,0
ZNF670,ENST00000366503,0
ZNF669,ENST00000448299,1.243352
NLRP3,ENST00000336119,0
GCSAML,ENST00000366488,0
OR2G2,ENST00000320065,0
OR2G3,ENST00000320002,0
OR14K1,ENST00000283225,0
OR11L1,ENST00000355784,2.536783
TRIM58,ENST00000366481,0.185581
OR2W3,ENST00000360358,0
OR2M5,ENST00000366476,0
OR2M7,ENST00000317965,0
OR14C36,ENST00000317861,0
OR2T3,ENST00000359594,0
OR2T34,ENST00000328782,0
LYPD8,ENST00000590317,0
SH3BP5L,ENST00000366472,0
ZNF672,ENST00000306562,10.778606
ZNF692,ENST00000306601,0
PGBD2,ENST00000329291,0
FAM110C,ENST00000327669,0.251512
SH3YL1,ENST00000356150,0
ACP1,ENST00000272065,1.491007
FAM150B,ENST00000403610,18.363804
TMEM18,ENST00000281017,0
SNTG2,ENST00000308624,0
TPO,ENST00000329066,0
PXDN,ENST00000252804,0
TSSC1,ENST00000382125,0
TRAPPC12,ENST00000324266,0
ADI1,ENST00000327435,2.836155
RNASEH1,ENST00000315212,0.181199
COLEC11,ENST00000349077,0
ALLC,ENST00000252505,0
DCDC2C,ENST00000399143,0
SOX11,ENST00000322002,3.96472
RSAD2,ENST00000382040,0
RNF144A,ENST00000320892,0.834621
ID2,ENST00000396290,4.348771
KIDINS220,ENST00000256707,0
MBOAT2,ENST00000305997,0.247726
ASAP2,ENST00000281419,0
ITGB1BP1,ENST00000355346,0
CPSF3,ENST00000238112,0
IAH1,ENST00000497473,0
ADAM17,ENST00000310823,17.464828
YWHAQ,ENST00000238081,1.829296
TAF1B,ENST00000263663,0
GRHL1,ENST00000324907,0
KLF11,ENST00000305883,0
RRM2,ENST00000304567,0.303503
HPCAL1,ENST00000307845,0
ODC1,ENST00000234111,0
NOL10,ENST00000381685,0
ATP6V1C2,ENST00000272238,0
PDIA6,ENST00000272227,0
KCNF1,ENST00000295082,0.89402
C2orf50,ENST00000381585,0
PQLC3,ENST00000295083,0
